title,score,genres,ranked,popularity,members,favorites
Slam Dunk (Movie),7.31,"Sports, School, Team Sports, Shounen",#2749,#4899,"21,604",26
Slayers Great,7.31,"Adventure, Comedy, Fantasy",#2750,#4949,"21,135",18
Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.31,Mahou Shoujo,#2751,#8053,"6,222",10
Soukyuu no Fafner: Dead Aggressor - The Beyond Part 2,7.31,"Action, Drama, Sci-Fi, Mecha, Military",#2752,#9132,"4,488",4
Steamboy,7.31,"Action, Adventure, Drama, Sci-Fi, Historical, Military",#2753,#2375,"86,249",165
Tiger Mask Nisei,7.31,"Drama, Sports, Combat Sports",#2754,#7643,"7,065",24
Tom Sawyer no Bouken,7.31,"Adventure, Drama, Slice of Life, Historical",#2755,#6638,"10,027",68
Tonari no Youkai-san,7.31,"Drama, Fantasy, Mythology, Urban Fantasy",#2756,#4859,"21,900",67
Vivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,7.31,"Action, Sci-Fi, Suspense, Music, Time Travel",#2757,#5016,"20,371",85
World Dai Star,7.31,Performing Arts,#2758,#5550,"15,599",88
Wu Geng Ji,7.31,"Action, Fantasy, Supernatural, Historical, Martial Arts",#2759,#8190,"5,954",30
Yao Shen Ji,7.31,"Action, Adventure, Fantasy, Romance, Martial Arts, Mythology",#2760,#5376,"16,973",150
You Shou Yan 3rd Season,7.31,"Comedy, Fantasy",#2761,#18482,352,1
"Yuyushiki: Komarasetari, Komarasaretari",7.31,"Comedy, CGDCT, Gag Humor, School",#2762,#5910,"13,343",14
Zero no Tsukaima: Princesses no Rondo,7.31,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi, Harem, Isekai, School",#2763,#517,"454,168",794
Shi Yi Chang An: Mingyue Jishi You Er,7.3,"Romance, Historical",#2764,#8382,"5,680",39
Shinrei Tantei Yakumo,7.3,"Horror, Mystery, Supernatural, Adult Cast, Detective",#2765,#1740,"135,635",542
Slayers Gorgeous,7.3,"Adventure, Comedy, Fantasy, Supernatural",#2766,#5025,"20,297",11
Slayers Return,7.3,"Adventure, Comedy, Fantasy",#2767,#4879,"21,747",24
Sousei no Onmyouji,7.3,"Action, Fantasy, Romance, Mythology, Urban Fantasy, Shounen",#2768,#438,"527,484","3,056"
Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,7.3,"Action, Adventure, Drama, Sci-Fi, Space, Seinen",#2769,#6734,"9,711",40
Tales of Zestiria the Cross 2nd Season,7.3,"Action, Adventure, Fantasy",#2770,#1499,"164,771",214
Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,7.3,"Comedy, Romance, Sci-Fi, Harem",#2771,#5396,"16,850",14
The Animatrix,7.3,"Action, Drama, Sci-Fi",#2772,#2368,"86,707",275
The Third: Aoi Hitomi no Shoujo,7.3,"Action, Adventure, Sci-Fi",#2773,#4799,"22,666",93
"Tokyo Ghoul: ""Jack""",7.3,"Action, Fantasy, Horror, Suspense, Gore, Psychological, School, Urban Fantasy, Seinen",#2774,#984,"259,731",419
Towa no Quon 2: Konton no Ranbu,7.3,"Action, Mystery, Sci-Fi, Super Power",#2775,#3676,"40,407",16
Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,7.3,"Action, Adventure, Drama, Fantasy, Shounen",#2776,#3377,"46,807",63
Uma Musume: Pretty Derby,7.3,"Sports, Anthropomorphic, Racing",#2777,#1615,"149,834",625
Wagamama☆Fairy Mirumo de Pon!,7.3,"Adventure, Comedy, Drama, Fantasy, Romance, School, Shoujo",#2778,#4969,"20,862",135
Yao Shen Ji 2nd Season,7.3,"Action, Adventure, Fantasy, Romance, Martial Arts, Mythology",#2779,#6737,"9,704",23
Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,7.3,"Action, Sci-Fi, Mecha, Space",#2780,#2850,"64,372",241
Love Lab,7.3,"Comedy, Romance, CGDCT, School",#2781,#1231,"205,369",538
Mardock Scramble: The Second Combustion,7.3,"Action, Sci-Fi, Suspense, Psychological",#2782,#3630,"41,094",52
Mi Yu Xingzhe,7.3,"Mystery, Suspense, High Stakes Game, Psychological, Survival",#2783,#4873,"21,788",86
Nu Wushen de Canzhuo II,7.3,"Comedy, Gourmet, Slice of Life",#2784,#7219,"8,187",26
Odekake Kozame,7.3,"Slice of Life, Anthropomorphic",#2785,#10628,"2,778",24
One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,7.3,"Action, Adventure, Fantasy, Shounen",#2786,#2618,"73,819",30
One Piece: Mamore! Saigo no Oobutai,7.3,"Action, Adventure, Fantasy, Shounen",#2787,#4044,"33,070",10
Ore wo Suki nano wa Omae dake ka yo,7.3,"Comedy, Romance, Harem, School",#2788,#497,"472,349","2,279"
Pokemon Diamond & Pearl,7.3,"Action, Adventure, Comedy, Fantasy, Kids",#2789,#1585,"152,983",525
Poketoon,7.3,"Adventure, Comedy, Kids",#2790,#7453,"7,486",18
Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,7.3,"Action, Mahou Shoujo",#2791,#7640,"7,068",10
Quanzhi Fashi V,7.3,"Action, Fantasy, School",#2792,#4335,"28,310",120
Rakuen Tsuihou,7.3,"Action, Sci-Fi, Mecha",#2793,#2095,"105,794",327
Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,7.3,"Comedy, Romance, Adult Cast",#2794,#1553,"157,954",524
Ristorante Paradiso,7.3,"Drama, Gourmet, Romance, Workplace",#2795,#3310,"48,485",173
Seitokai no Ichizon,7.3,"Comedy, Harem, Parody, School",#2796,#1259,"199,087",718
Bai Yao Pu,7.3,"Adventure, Fantasy, Mystery, Supernatural, Historical",#2797,#5535,"15,724",59
Bakemonogatari Recap,7.3,"Mystery, Romance, Supernatural",#2798,#3190,"51,779",52
Bamboo Blade,7.3,"Comedy, Sports, Combat Sports, School, Seinen",#2799,#2324,"89,936",280
Doraemon Movie 19: Nobita no Nankai Daibouken,7.3,"Adventure, Award Winning, Comedy, Fantasy, Sci-Fi, Kids, Shounen",#2800,#7050,"8,651",4
Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,7.3,"Adventure, Comedy, Fantasy, Kids",#2801,#7172,"8,329",2
Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,7.3,"Adventure, Comedy, Fantasy, Kids, Shounen",#2802,#7394,"7,646",2
Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,7.3,"Action, Comedy, Romance, Harem, Parody",#2803,#3734,"39,072",35
High School Fleet,7.3,"Action, Military, School",#2804,#2072,"107,852",875
High School! Kimengumi,7.3,"Comedy, Romance, Gag Humor, Parody, School, Shounen",#2805,#8894,"4,870",20
Aoyama Goushou Tanpenshuu,7.29,"Adventure, Comedy, Mystery, Detective, Shounen",#2806,#7883,"6,588",9
Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,7.29,"Adventure, Comedy, Drama, Romance, Mahou Shoujo, Shoujo",#2807,#6344,"11,159",10
Bubblegum Crisis,7.29,"Action, Adventure, Sci-Fi, Adult Cast, Mecha",#2808,#3011,"58,159",559
Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,7.29,"Action, Sci-Fi, Mecha, Time Travel",#2809,#4433,"27,099",27
Busou Renkin,7.29,"Action, Fantasy, School, Shounen",#2810,#1408,"175,276",862
D4DJ Double Mix,7.29,Music,#2811,#7298,"7,968",29
Doraemon Movie 17: Nobita to Ginga Express,7.29,Fantasy,#2812,#6834,"9,343",8
Dotto Koni-chan,7.29,Comedy,#2813,#8528,"5,439",22
Fullmetal Alchemist: Premium Collection,7.29,"Comedy, Fantasy, Shounen",#2814,#2670,"71,925",92
Fuse: Teppou Musume no Torimonochou,7.29,"Action, Drama, Supernatural, Historical",#2815,#3942,"34,576",125
Fushigiboshi no☆Futagohime,7.29,"Comedy, Fantasy, Mahou Shoujo",#2816,#5933,"13,195",80
Future GPX Cyber Formula 11,7.29,"Drama, Sci-Fi, Racing",#2817,#9891,"3,487",11
Gaikotsu Shotenin Honda-san,7.29,"Comedy, Adult Cast, Otaku Culture, Workplace",#2818,#1896,"121,798",411
Ginban Kaleidoscope,7.29,"Drama, Romance, Sports, Supernatural, Performing Arts",#2819,#3215,"51,082",155
GJ-bu,7.29,"Comedy, School",#2820,#1393,"177,698",758
Gosenzo-sama Banbanzai!,7.29,"Avant Garde, Comedy, Drama, Sci-Fi, Psychological",#2821,#6563,"10,284",148
Heisei Tanuki Gassen Ponpoko,7.29,"Award Winning, Anthropomorphic, Kids",#2822,#2012,"112,786",343
Henjin no Salad Bowl,7.29,"Comedy, Fantasy",#2823,#2957,"60,088",153
Hisone to Maso-tan,7.29,"Award Winning, Comedy, Drama, Fantasy, Military",#2824,#2387,"85,902",328
Honoo no Toukyuuji: Dodge Danpei,7.29,"Comedy, Sports, School, Team Sports, Kids",#2825,#8245,"5,874",34
Idol Land PriPara,7.29,"Slice of Life, Idols (Female), Music",#2826,#11129,"2,383",18
Shashinkan,7.29,"Drama, Slice of Life, Historical",#2827,#7045,"8,675",9
Shin Chou Kyou Ryo: Condor Hero,7.29,"Adventure, Drama, Romance, Historical",#2828,#6806,"9,428",35
Shin Grimm Meisaku Gekijou,7.29,"Adventure, Comedy, Fantasy, Kids",#2829,#10167,"3,182",4
Slayers Excellent,7.29,"Adventure, Comedy, Fantasy",#2830,#4915,"21,465",16
Speed Grapher,7.29,"Action, Mystery, Suspense, Adult Cast, Gore, Organized Crime, Psychological, Super Power",#2831,#1940,"117,611",592
Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,7.29,"Drama, Mahou Shoujo",#2832,#4546,"25,708",151
Zoku Touken Ranbu: Hanamaru,7.29,"Action, Comedy, Fantasy, Anthropomorphic, Historical",#2833,#4162,"30,882",139
K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,7.29,"Action, Super Power",#2834,#4585,"25,201",23
Kowarekake no Orgel,7.29,"Drama, Sci-Fi, Slice of Life, Music",#2835,#3883,"35,656",77
Long Zhi Gu: Jingling Wangzuo,7.29,"Action, Adventure, Fantasy",#2836,#8947,"4,769",14
Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,7.29,"Slice of Life, Idols (Female), Music, School",#2837,#6566,"10,277",29
Lupin III: Otakara Henkyaku Daisakusen!!,7.29,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#2838,#7380,"7,705",2
Lupin III: Part III,7.29,"Action, Adventure, Comedy, Adult Cast, Seinen",#2839,#4703,"23,675",35
Lupin III: Walther P38,7.29,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#2840,#6815,"9,408",18
Maria-sama ga Miteru Specials,7.29,"Comedy, Girls Love, School, Shoujo",#2841,#6634,"10,045",7
Marmalade Boy Movie,7.29,"Romance, Shoujo",#2842,#6234,"11,642",22
Mei to Koneko Bus,7.29,"Adventure, Fantasy",#2843,#4834,"22,225",24
Mirai Nikki: Redial,7.29,"Supernatural, Suspense, Psychological, Shounen",#2844,#682,"360,883",627
Mushibugyou,7.29,"Action, Adventure, Fantasy, Historical, Martial Arts, Samurai, Super Power, Shounen",#2845,#2274,"93,077",188
Naruto: Shippuuden Movie 1,7.29,"Action, Adventure, Fantasy, Shounen",#2846,#839,"305,141",322
Rurouni Kenshin Special,7.29,"Action, Romance, Historical, Samurai, Shounen",#2851,#4930,"21,317",27
Saezuru Tori wa Habatakanai: Don't Stay Gold,7.29,"Boys Love, Drama, Adult Cast, Organized Crime",#2852,#5141,"19,132",88
School Rumble San Gakki,7.29,"Comedy, Romance, Gag Humor, Love Polygon, School, Shounen",#2853,#2865,"63,796",93
Seitokai no Ichizon Lv.2: Watasu Seitokai,7.29,"Comedy, Harem, Parody, School",#2854,#4708,"23,614",6
Kaitou Joker 2nd Season,7.28,"Adventure, Comedy, Mystery, Kids",#2855,#7682,"6,985",18
Kami nomi zo Shiru Sekai: 4-nin to Idol,7.28,"Comedy, Supernatural, Music, Shounen",#2856,#2061,"109,121",87
Kamisama no Inai Nichiyoubi,7.28,"Adventure, Drama, Fantasy, Mystery",#2857,#1128,"225,429",890
Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,7.28,Comedy,#2858,#9014,"4,657",10
Kiba,7.28,"Action, Adventure, Fantasy, Isekai",#2859,#2497,"80,188",448
Kuma Kuma Kuma Bear Punch!,7.28,"Adventure, Comedy, Fantasy, Isekai",#2860,#2416,"84,564",431
Kurau Phantom Memory,7.28,"Action, Drama, Sci-Fi, Space, Super Power",#2861,#4088,"32,550",139
Kyoro-chan,7.28,"Adventure, Comedy, Fantasy",#2862,#9987,"3,390",26
Lupin III: Fuuma Ichizoku no Inbou,7.28,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#2863,#6103,"12,289",12
Macross Δ,7.28,"Action, Romance, Sci-Fi, Mecha, Military, Music, Space",#2864,#2502,"79,952",538
Mahoraba: Heartful Days,7.28,"Comedy, Romance, Iyashikei, Visual Arts, Shounen",#2865,#4432,"27,169",107
Mahoutsukai Precure!,7.28,"Action, Mahou Shoujo",#2866,#5588,"15,294",123
"Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?",7.28,"Action, Fantasy, Romance",#2867,#1529,"160,214",635
Maria-sama ga Miteru,7.28,"Drama, Girls Love, School, Shoujo",#2868,#2648,"72,605",705
Mazinger Z,7.28,"Action, Drama, Sci-Fi, Mecha, Shounen",#2869,#5144,"19,078",140
Mirai no Mirai,7.28,"Adventure, Drama, Fantasy, Time Travel",#2870,#1659,"144,665",374
Naruto: Shippuuden Movie 2 - Kizuna,7.28,"Action, Adventure, Fantasy, Shounen",#2871,#922,"274,913",260
Noir,7.28,"Action, Drama, Mystery, Organized Crime",#2872,#1953,"116,812",871
Potemayo,7.28,"Comedy, School, Seinen",#2873,#5218,"18,395",67
Potemayo Specials,7.28,"Comedy, School, Seinen",#2874,#9367,"4,145",1
Aa! Megami-sama!,7.28,"Comedy, Romance, Supernatural, Seinen",#2875,#3074,"55,760",255
Aggressive Retsuko (ONA) 4th Season,7.28,"Comedy, Anthropomorphic, Workplace",#2876,#3032,"57,354",74
Aharen-san wa Hakarenai,7.28,"Comedy, Romance, School, Shounen",#2877,#709,"351,847","2,274"
Air in Summer,7.28,"Comedy, Drama, Romance, Supernatural, Historical",#2878,#3610,"41,626",39
Amagami SS,7.28,"Romance, Harem, School",#2879,#629,"389,560","2,234"
Ao no Exorcist: Kuro no Iede,7.28,"Supernatural, Shounen",#2880,#1715,"138,512",123
Aura: Maryuuin Kouga Saigo no Tatakai,7.28,"Drama, Romance, School",#2881,#1903,"120,818",600
Beelzebub: Hirotta Akachan wa Daimaou!?,7.28,"Action, Comedy, Supernatural, Childcare, Delinquents, Mythology, School, Shounen",#2882,#3728,"39,155",47
Captain Tsubasa J,7.28,"Sports, Team Sports, Shounen",#2883,#4160,"30,941",86
Danna ga Nani wo Itteiru ka Wakaranai Ken,7.28,"Comedy, Romance, Adult Cast, Otaku Culture",#2884,#687,"359,934",827
Dead Mount Death Play,7.28,"Action, Fantasy, Reincarnation, Urban Fantasy, Seinen",#2885,#1016,"251,040","1,219"
Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,7.28,"Comedy, Sci-Fi",#2886,#2894,"62,634",43
Detroit Metal City: Birth of the Metal Devil,7.28,"Comedy, Adult Cast, Gag Humor, Music, Parody, Showbiz, Seinen",#2887,#4645,"24,444",19
Digimon Adventure tri. 4: Soushitsu,7.28,"Action, Adventure, Comedy, Drama",#2888,#2951,"60,478",35
Dogs: Bullets & Carnage,7.28,"Action, Drama, Sci-Fi, Adult Cast, Gore, Organized Crime, Seinen",#2889,#2901,"62,281",245
Final Fantasy VII: Last Order,7.28,"Action, Adventure, Drama, Fantasy, Sci-Fi",#2890,#2773,"67,248",131
Galaxy Angel 3,7.28,"Comedy, Sci-Fi",#2891,#6502,"10,489",19
Gatchaman Crowds,7.28,"Action, Sci-Fi, Super Power",#2892,#1355,"185,842","1,225"
Helck,7.28,"Action, Fantasy",#2893,#2087,"106,483",314
Hetalia: The Beautiful World Extra Disc,7.28,"Comedy, Historical, Parody",#2894,#6488,"10,548",6
Hikaru no Go: New Year Special,7.28,"Comedy, Supernatural, Strategy Game, Shounen",#2895,#6719,"9,760",3
Hunter x Hunter Movie 1: Phantom Rouge,7.28,"Action, Adventure, Fantasy, Shounen",#2896,#1229,"205,826",315
Hunter x Hunter Movie 2: The Last Mission,7.28,"Action, Adventure, Fantasy, Shounen",#2897,#1343,"186,720",297
Idol Time PriPara,7.28,"Idols (Female), Music, School",#2898,#7404,"7,617",49
Inazuma Eleven Go: Chrono Stone,7.28,"Sports, Super Power, Team Sports, Time Travel",#2899,#2909,"61,983",377
Isekai Yakkyoku,7.28,"Fantasy, Isekai, Medical, Reincarnation",#2900,#1077,"235,922",899
Shinryaku! Ika Musume Specials,7.28,"Comedy, Anthropomorphic, Shounen",#2901,#4660,"24,154",13
Soukyuu no Fafner: Dead Aggressor - The Beyond,7.28,"Action, Drama, Sci-Fi, Mecha, Military",#2902,#7324,"7,854",14
Starmyu 2nd Season,7.28,"Slice of Life, Idols (Male), Music, Performing Arts, School",#2903,#5305,"17,553",71
Strike Witches 2,7.28,"Action, Sci-Fi, Ecchi, Military",#2904,#2394,"85,589",268
Suite Precure♪,7.28,"Action, Mahou Shoujo",#2905,#5343,"17,246",127
Tanaka-kun wa Kyou mo Kedaruge,7.28,"Comedy, School",#2906,#3604,"41,767",52
Tari Tari,7.28,"Slice of Life, Music, School",#2907,#1509,"163,440",532
Tiger Mask,7.28,"Drama, Sports, Combat Sports, Shounen",#2908,#6276,"11,413",71
Towa no Quon 1: Utakata no Kaben,7.28,"Action, Sci-Fi, Super Power",#2909,#2452,"82,613",150
Trinity Blood,7.28,"Action, Fantasy, Sci-Fi, Vampire",#2910,#1319,"189,333","1,347"
Uchuu Show e Youkoso,7.28,"Adventure, Fantasy, Sci-Fi, Space",#2911,#4403,"27,501",46
Wan Jie Xian Zong,7.28,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts, Mythology",#2912,#8754,"5,086",34
Xin Shen Bang: Yang Jian,7.28,"Action, Adventure, Fantasy",#2913,#12386,"1,604",5
Zegapain,7.28,"Action, Romance, Sci-Fi, Mecha",#2914,#3891,"35,544",171
Zettai Karen Children,7.28,"Action, Comedy, Super Power, Shounen",#2915,#3329,"47,851",121
Senyuu.,7.27,"Action, Comedy, Fantasy, Parody, Shounen",#2916,#1937,"117,950",632
Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,7.27,"Military, Space, Shounen",#2917,#4857,"21,922",23
Shounen Maid,7.27,"Slice of Life, Iyashikei, Shoujo",#2918,#2360,"87,049",393
Strawberry Panic,7.27,"Drama, Girls Love, School",#2919,#1637,"147,359","1,865"
Sweat Punch,7.27,"Action, Fantasy, Historical, Mecha",#2920,#3730,"39,089",190
Tales of the Abyss,7.27,"Adventure, Drama, Fantasy",#2921,#1859,"124,816",536
Tenchi Muyou! Ryououki 3rd Season,7.27,"Action, Comedy, Sci-Fi, Harem, Space",#2922,#4876,"21,759",49
Top Secret: The Revelation,7.27,"Mystery, Sci-Fi, Suspense, Adult Cast, Detective, Psychological, Shoujo",#2923,#5022,"20,309",72
True Tears,7.27,"Drama, Romance, Love Polygon, School",#2924,#1162,"219,847",901
Wu Shang Shen Di,7.27,"Action, Adventure, Supernatural",#2925,#9527,"3,920",30
Xie Wang Zhui Qi 3: Shen Nu Guilai,7.27,"Drama, Fantasy, Romance, Historical, Martial Arts",#2926,#8342,"5,723",33
Xue Ying Ling Zhu 3rd Season,7.27,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts",#2927,#11126,"2,387",23
Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.27,"Romance, Mahou Shoujo, Music",#2928,#7898,"6,537",8
Kannagi,7.27,"Comedy, Supernatural, School, Visual Arts, Shounen",#2929,#1424,"173,088",388
Kao Ni La Zhanshen Xitong,7.27,"Action, Comedy, Fantasy, Martial Arts",#2930,#5153,"18,966",99
Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,7.27,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",#2931,#8203,"5,938",16
Koukaku no Regios,7.27,"Action, Adventure, Fantasy, Sci-Fi, Military, School, Super Power",#2932,#1175,"217,030","1,050"
Koutetsujou no Kabaneri,7.27,"Action, Fantasy, Horror, Suspense, Gore, Historical, Survival, Urban Fantasy",#2933,#229,"837,268","3,748"
Kuroko no Basket: Oshaberi Shiyokka,7.27,"Sports, School, Team Sports, Shounen",#2934,#3250,"50,212",25
Kyuuketsuki Sugu Shinu,7.27,"Comedy, Fantasy, Adult Cast, Gag Humor, Urban Fantasy, Vampire, Shounen",#2935,#2244,"95,588",601
Legend of Basara,7.27,"Adventure, Award Winning, Drama, Fantasy, Romance, Shoujo",#2936,#5806,"13,972",86
Liehuo Jiao Chou,7.27,"Action, Drama, Supernatural",#2937,#6881,"9,171",71
Mahouka Koukou no Rettousei: Raihousha-hen,7.27,"Action, Fantasy, Romance, Sci-Fi, School, Urban Fantasy",#2938,#661,"373,673","1,246"
Mahoutsukai no Yome Recap,7.27,"Fantasy, Mythology, Urban Fantasy, Shounen",#2939,#5413,"16,709",32
Mai-Otome,7.27,"Comedy, Drama, Fantasy",#2940,#3172,"52,568",308
Moonlight Mile 2nd Season: Touch Down,7.27,"Adventure, Drama, Sci-Fi, Space",#2941,#8618,"5,299",10
Nazo no Kanojo X: Nazo no Natsu Matsuri,7.27,"Mystery, Romance, Ecchi, Seinen",#2942,#3414,"45,991",97
Nerima Daikon Brothers,7.27,"Comedy, Music",#2943,#6784,"9,525",71
Nitaboh,7.27,"Historical, Music",#2944,#6651,"9,985",19
Onegai☆Teacher: Himitsu na Futari,7.27,"Comedy, Romance, Sci-Fi, Ecchi",#2945,#3279,"49,365",55
Pale Cocoon,7.27,"Drama, Sci-Fi",#2946,#2673,"71,837",233
Pokemon Movie 23: Koko,7.27,"Action, Adventure, Comedy, Fantasy, Strategy Game, Kids",#2947,#4367,"27,915",33
Rec,7.27,"Comedy, Romance, Adult Cast, Showbiz, Seinen",#2948,#1983,"114,939",319
Saber Marionette J to X,7.27,"Action, Adventure, Comedy, Sci-Fi, Harem, Mecha",#2949,#5556,"15,591",40
Sankarea,7.27,"Comedy, Horror, Romance, Supernatural, Ecchi, Love Polygon, Shounen",#2950,#357,"630,574","2,744"
Aikatsu!: Nerawareta Mahou no Aikatsu! Card,7.27,"Slice of Life, Idols (Female), Music, School",#2951,#9443,"4,037",6
Air,7.27,"Drama, Romance, Supernatural",#2952,#845,"302,792","2,620"
Boku no Hero Academia: Hero Note,7.27,"Action, School, Super Power, Shounen",#2953,#1324,"188,847",604
Boku wa Tomodachi ga Sukunai Next,7.27,"Comedy, Romance, Ecchi, Harem, School",#2954,#426,"542,103","1,211"
Bokutachi wa Benkyou ga Dekinai,7.27,"Comedy, Romance, Harem, School, Shounen",#2955,#519,"453,382","1,636"
Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,7.27,"Comedy, Romance, Harem, School, Shounen",#2956,#2741,"68,617",76
Btooom!,7.27,"Action, Sci-Fi, Suspense, Gore, High Stakes Game, Psychological, Survival, Seinen",#2957,#212,"874,454","3,406"
Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.27,"Action, Mecha, Military",#2958,#1939,"117,630",105
Dae Jang Geum: Jang Geum's Dream 2,7.27,"Adventure, Comedy, Gourmet, Historical",#2959,#11193,"2,340",14
Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,7.27,"Adventure, Fantasy, Kids, Shounen",#2960,#7705,"6,919",2
Dororo to Hyakkimaru,7.27,"Action, Adventure, Fantasy, Historical, Mythology, Samurai, Shounen",#2961,#4733,"23,376",103
Edens Zero,7.27,"Action, Adventure, Fantasy, Sci-Fi, Space, Shounen",#2962,#953,"266,219","1,957"
ef: A Tale of Memories. - Recollections,7.27,"Drama, Mystery, Romance",#2963,#5839,"13,768",7
Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai,7.27,Comedy,#2964,#7663,"7,027",20
Fate/stay night,7.27,"Action, Fantasy, Romance, Urban Fantasy",#2965,#177,"962,042","7,344"
Girls & Panzer: Saishuushou Part 2 Specials,7.27,"Comedy, Military, School",#2966,#6886,"9,163",6
Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,7.27,"Idols (Male), School",#2967,#2691,"71,041",419
Hetalia: The World Twinkle Extra Disc,7.27,"Comedy, Historical, Parody",#2968,#7091,"8,548",9
Hige wo Soru. Soshite Joshikousei wo Hirou.,7.27,"Drama, Romance",#2969,#356,"632,116","6,244"
"High School DxD New: Oppai, Tsutsumimasu!",7.27,"Action, Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#2970,#1462,"168,944",286
High School DxD Specials,7.27,"Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#2971,#1188,"213,873",393
Hitorijime My Hero,7.27,"Boys Love, Drama, School",#2972,#1414,"174,422","1,398"
A3! Season Autumn & Winter,7.26,"Drama, Performing Arts",#2973,#4715,"23,559",171
Ahiru no Sora,7.26,"Sports, School, Team Sports, Shounen",#2974,#1235,"204,674",848
Ashita no Joe 2 (Movie),7.26,"Drama, Sports, Combat Sports, Shounen",#2975,#8468,"5,535",12
Baka to Test to Shoukanjuu Specials,7.26,"Comedy, School",#2976,#3262,"49,957",36
Boku dake ga Inai Machi Recaps,7.26,"Mystery, Suspense, Psychological, Time Travel, Seinen",#2977,#3855,"36,449",118
Cang Lan Jue,7.26,"Fantasy, Romance",#2978,#8482,"5,513",54
Chuunibyou demo Koi ga Shitai! Lite,7.26,"Comedy, School",#2979,#1652,"145,637",176
Digimon Adventure 02: Diablomon no Gyakushuu,7.26,"Adventure, Comedy, Drama, Sci-Fi, Kids",#2980,#3112,"54,464",34
Doupo Cangqiong,7.26,"Action, Adventure, Comedy, Romance, Supernatural",#2981,#5701,"14,570",156
Goblin Slayer: Goblin's Crown,7.26,"Action, Adventure, Fantasy, Gore",#2984,#853,"301,407",477
Gyokou no Nikuko-chan,7.26,"Award Winning, Drama",#2985,#6076,"12,424",41
Hanamaru Youchien,7.26,"Comedy, Slice of Life, Childcare, Seinen",#2986,#2224,"97,005",245
Hatsukoi Limited.,7.26,"Comedy, Romance, School, Shounen",#2987,#2123,"103,543",230
High School DxD OVA,7.26,"Action, Comedy, Romance, Supernatural, Ecchi, Mythology, School",#2988,#881,"293,194",552
"Himesama ""Goumon"" no Jikan desu",7.26,"Comedy, Fantasy, Gourmet, Shounen",#2989,#2803,"65,827",190
Hiyokoi,7.26,"Romance, School, Shoujo",#2990,#2232,"96,456",161
Imawa no Kuni no Alice,7.26,"Action, Suspense, Gore, High Stakes Game, Psychological, Survival, Shounen",#2991,#2873,"63,568",176
Sekirei: Pure Engagement,7.26,"Action, Comedy, Romance, Ecchi, Harem, Super Power, Seinen",#2992,#1020,"247,393",542
Selection Project,7.26,"Idols (Female), Music",#2993,#3397,"46,250",387
Senjou no Valkyria 3: Tagatame no Juusou,7.26,"Action, Fantasy, Military",#2994,#5553,"15,602",16
Slayers: The Motion Picture,7.26,"Adventure, Comedy, Fantasy",#2995,#4563,"25,546",26
"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",7.26,"Comedy, Drama, Idols (Female), Music",#2996,#6788,"9,509",7
The Sky Crawlers,7.26,"Award Winning, Drama, Military",#2997,#2990,"58,859",320
Utawarerumono: Itsuwari no Kamen,7.26,"Action, Drama, Fantasy",#2998,#1991,"114,261",412
